_MEMBER_Activated_Mfs,_MEMBER_Resident_Mfs,_LogP_Activated_Mfs,_LogP_Resident_Mfs,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,0,-6.534962927453459,0.0,GO:0032760,M10,1,0,GO Biological Processes,19,positive regulation of tumor necrosis factor production,19_GO:0048518 positive regulation of biological process,-6.642633477954341,3.7955420060972562,6.604362490896417,15189,107,748,20,2.6737967914438503,0.5898319459092053,12523|12774|12978|13057|13058|14131|15507|15510|16193|16859|16956|17319|18708|19419|21897|24088|66725|66824|217203|232801,Cd84|Ccr5|Csf1r|Cyba|Cybb|Fcgr3|Hspb1|Hspd1|Il6|Lgals9|Lpl|Mif|Pik3r1|Rasgrp1|Tlr1|Tlr2|Lrrk2|Pycard|Tmem106a|Lilra5,-4.159018397696443,0,10,0,0,-9.582383994952524,5.4853737811484296,
1,0,-6.427947259564688,0.0,GO:1903557,M10,1,0,GO Biological Processes,19,positive regulation of tumor necrosis factor superfamily cytokine production,19_GO:0048518 positive regulation of biological process,-6.5060386657702205,3.7258990335083157,6.500171318134252,15189,109,748,20,2.6737967914438503,0.5898319459092053,12523|12774|12978|13057|13058|14131|15507|15510|16193|16859|16956|17319|18708|19419|21897|24088|66725|66824|217203|232801,Cd84|Ccr5|Csf1r|Cyba|Cybb|Fcgr3|Hspb1|Hspd1|Il6|Lgals9|Lpl|Mif|Pik3r1|Rasgrp1|Tlr1|Tlr2|Lrrk2|Pycard|Tmem106a|Lilra5,-4.06409317686336,0,10,0,0,-9.582383994952524,5.4853737811484296,
1,1,-6.266426484197165,-2.0192149318059593,GO:0031349,M11,2,0,GO Biological Processes,19,positive regulation of defense response,19_GO:0048518 positive regulation of biological process,-6.266426484197165,2.756824451865834,5.95479047211188,15189,388,426,30,7.042253521126761,1.2396349771845263,12266|12520|12774|12978|13032|13040|13057|14131|14824|14825|16159|16193|16783|16835|16956|17381|18413|19419|20304|22320|24088|30925|54445|56312|66725|66824|76438|83433|232801|414084,C3|Cd81|Ccr5|Csf1r|Ctsc|Ctss|Cyba|Fcgr3|Grn|Cxcl1|Il12a|Il6|Lamp1|Ldlr|Lpl|Mmp12|Osm|Rasgrp1|Ccl5|Vamp8|Tlr2|Slamf6|Unc93b1|Nupr1|Lrrk2|Pycard|Rftn1|Trem2|Lilra5|Tnip3,-3.8205999648286677,0,10,0,0,-9.582383994952524,5.4853737811484296,
1,0,-5.5690200594663235,0.0,GO:0032651,M10,1,0,GO Biological Processes,19,regulation of interleukin-1 beta production,19_GO:0032501 multicellular organismal process,-5.5690200594663235,4.828271713615023,6.391729230219297,15189,96,426,13,3.051643192488263,0.8333593325632968,12774|13051|13653|16193|16956|18439|19261|24088|66824|83433|217203|232801|240354,Ccr5|Cx3cr1|Egr1|Il6|Lpl|P2rx7|Sirpa|Tlr2|Pycard|Trem2|Tmem106a|Lilra5|Malt1,-3.3058307359188723,0,10,0,0,-9.582383994952524,5.4853737811484296,
1,0,-4.913134477924988,0.0,GO:0032731,M10,1,0,GO Biological Processes,19,positive regulation of interleukin-1 beta production,19_GO:0048518 positive regulation of biological process,-4.913134477924988,5.4853737811484296,6.155874651731624,15189,65,426,10,2.347417840375587,0.7335542990617238,12774|13653|16193|16956|18439|24088|66824|217203|232801|240354,Ccr5|Egr1|Il6|Lpl|P2rx7|Tlr2|Pycard|Tmem106a|Lilra5|Malt1,-2.854782533550363,0,10,0,0,-9.582383994952524,5.4853737811484296,
1,0,-4.736508692226472,0.0,GO:0032652,M10,1,0,GO Biological Processes,19,regulation of interleukin-1 production,19_GO:0032501 multicellular organismal process,-4.736508692226472,4.065913021991599,5.581505784984937,15189,114,426,13,3.051643192488263,0.8333593325632968,12774|13051|13653|16193|16956|18439|19261|24088|66824|83433|217203|232801|240354,Ccr5|Cx3cr1|Egr1|Il6|Lpl|P2rx7|Sirpa|Tlr2|Pycard|Trem2|Tmem106a|Lilra5|Malt1,-2.720511325943494,0,10,0,0,-9.582383994952524,5.4853737811484296,
1,0,-4.407215371793646,0.0,GO:0032732,M10,1,0,GO Biological Processes,19,positive regulation of interleukin-1 production,19_GO:0048518 positive regulation of biological process,-4.407215371793646,4.818233726684431,5.592964689690026,15189,74,426,10,2.347417840375587,0.7335542990617238,12774|13653|16193|16956|18439|24088|66824|217203|232801|240354,Ccr5|Egr1|Il6|Lpl|P2rx7|Tlr2|Pycard|Tmem106a|Lilra5|Malt1,-2.4842675977054864,0,10,0,0,-9.582383994952524,5.4853737811484296,
1,0,-3.5924487134142473,0.0,GO:0032653,M10,1,0,GO Biological Processes,19,regulation of interleukin-10 production,19_GO:0032501 multicellular organismal process,-3.8412836528034005,3.7227941176470596,4.809365422027856,15189,60,748,11,1.4705882352941178,0.440126673810507,12522|12523|14130|15510|16193|16859|24088|66824|83433|94185|232801,Cd83|Cd84|Fcgr2b|Hspd1|Il6|Lgals9|Tlr2|Pycard|Trem2|Tnfrsf21|Lilra5,-1.9883737453229957,0,10,0,0,-9.582383994952524,5.4853737811484296,
1,0,-3.170719348294433,0.0,GO:0032755,M10,1,0,GO Biological Processes,19,positive regulation of interleukin-6 production,19_GO:0048518 positive regulation of biological process,-3.7728357910423407,2.928771596051008,4.491870978343056,15189,104,748,15,2.0053475935828877,0.5125606008089233,11629|12774|13057|15510|16149|16193|16859|16956|18439|21897|24088|54445|66824|217203|232801,Aif1|Ccr5|Cyba|Hspd1|Cd74|Il6|Lgals9|Lpl|P2rx7|Tlr1|Tlr2|Unc93b1|Pycard|Tmem106a|Lilra5,-1.9480371020777858,0,10,0,0,-9.582383994952524,5.4853737811484296,
1,0,-3.236206576945644,0.0,GO:0032675,M10,1,0,GO Biological Processes,19,regulation of interleukin-6 production,19_GO:0032501 multicellular organismal process,-3.473503025209948,2.411355280748663,4.084451663132743,15189,160,748,19,2.5401069518716577,0.5752917788645774,11629|12523|12774|13057|15510|16149|16193|16859|16956|18439|19260|19261|21897|24088|54445|66824|83433|217203|232801,Aif1|Cd84|Ccr5|Cyba|Hspd1|Cd74|Il6|Lgals9|Lpl|P2rx7|Ptpn22|Sirpa|Tlr1|Tlr2|Unc93b1|Pycard|Trem2|Tmem106a|Lilra5,-1.7193472714359699,0,10,0,0,-9.582383994952524,5.4853737811484296,
1,0,-3.036547421530653,0.0,GO:0032733,M10,1,0,GO Biological Processes,19,positive regulation of interleukin-10 production,19_GO:0048518 positive regulation of biological process,-3.1253940568197023,3.9621755575844535,4.3224256661852385,15189,41,748,8,1.0695187165775402,0.3761044366790047,12522|15510|16193|16859|24088|66824|83433|232801,Cd83|Hspd1|Il6|Lgals9|Tlr2|Pycard|Trem2|Lilra5,-1.478743923424509,0,10,0,0,-9.582383994952524,5.4853737811484296,
1,1,-7.0187508088465576,-5.132227159656383,mmu05208,M11,2,0,KEGG Pathway,24,Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse),,-9.215480564428493,3.3192744755244754,7.665065548065712,15189,208,748,34,4.545454545454546,0.7616161902719154,11350|11739|11740|12858|12864|13057|14281|14862|14873|15251|15368|16476|17705|17708|17709|17710|17711|17716|17717|17718|17719|17720|17721|17992|18033|18708|20656|20779|22333|22339|56615|58810|67680|68202,Abl1|Slc25a4|Slc25a5|Cox5a|Cox6c|Cyba|Fos|Gstm1|Gsto1|Hif1a|Hmox1|Jun|ATP6|COX1|COX2|COX3|CYTB|ND1|ND2|ND3|ND4|ND4L|ND5|Ndufa4|Nfkb1|Pik3r1|Sod2|Src|Vdac1|Vegfa|Mgst1|Akr1a1|Sdhb|Ndufa5,-6.075823680376388,0,11,1,1,-9.215480564428493,25.853617021276598,
1,1,-2.8316870277064403,-8.214185629022717,GO:0015399,M11,2,0,GO Molecular Functions,21,primary active transmembrane transporter activity,,-8.214185629022717,4.787706855791962,7.8990954000063835,15189,135,470,20,4.25531914893617,0.9310531372206036,11303|11747|11938|12858|17708|17709|17710|17711|17716|17717|17718|17719|17720|17721|18669|18671|27405|66212|76408|224088,Abca1|Anxa5|Atp2a2|Cox5a|COX1|COX2|COX3|CYTB|ND1|ND2|ND3|ND4|ND4L|ND5|Abcb1b|Abcb1a|Abcg3|Sec61b|Abcc3|Atp13a3,-5.275443587751325,0,11,0,0,-9.215480564428493,25.853617021276598,
1,1,-3.2176411240372924,-7.902007546318164,GO:0015453,M11,2,0,GO Molecular Functions,21,oxidoreduction-driven active transmembrane transporter activity,,-7.902007546318164,9.354927211646135,9.214544896682009,15189,38,470,11,2.3404255319148937,0.6973581782471558,12858|17708|17709|17710|17711|17716|17717|17718|17719|17720|17721,Cox5a|COX1|COX2|COX3|CYTB|ND1|ND2|ND3|ND4|ND4L|ND5,-5.037051719207692,0,11,0,0,-9.215480564428493,25.853617021276598,
1,1,-4.616768637738581,-7.016990040361365,mmu05415,M11,2,0,KEGG Pathway,24,Diabetic cardiomyopathy - Mus musculus (house mouse),,-7.899290256214435,3.2231983702571942,6.999482743026163,15189,189,748,30,4.010695187165775,0.7174149997464929,11739|11740|11938|12858|12864|13033|13057|13058|14583|17390|17705|17708|17709|17710|17711|17716|17717|17718|17719|17720|17721|17992|18033|18708|21813|22333|55951|67680|68202|108058,Slc25a4|Slc25a5|Atp2a2|Cox5a|Cox6c|Ctsd|Cyba|Cybb|Gfpt1|Mmp2|ATP6|COX1|COX2|COX3|CYTB|ND1|ND2|ND3|ND4|ND4L|ND5|Ndufa4|Nfkb1|Pik3r1|Tgfbr2|Vdac1|Mpc1|Sdhb|Ndufa5|Camk2d,-5.089811792368703,0,11,0,0,-9.215480564428493,25.853617021276598,
1,1,-3.0223699358669016,-7.317381805369939,GO:0022804,M11,2,0,GO Molecular Functions,21,active transmembrane transporter activity,,-7.317381805369939,2.946281142025823,6.59221738310051,15189,351,470,32,6.808510638297872,1.1618906517542789,11303|11740|11747|11938|12727|12858|17708|17709|17710|17711|17716|17717|17718|17719|17720|17721|18669|18671|20511|20515|20541|22782|27405|50934|53881|56857|66212|72472|76408|105727|224088|331004,Abca1|Slc25a5|Anxa5|Atp2a2|Clcn4|Cox5a|COX1|COX2|COX3|CYTB|ND1|ND2|ND3|ND4|ND4L|ND5|Abcb1b|Abcb1a|Slc1a2|Slc20a1|Slc8a1|Slc30a1|Abcg3|Slc7a8|Slc5a3|Slc37a2|Sec61b|Slc16a10|Abcc3|Slc38a1|Atp13a3|Slc9a9,-4.560059856659295,0,11,0,0,-9.215480564428493,25.853617021276598,
1,1,-4.834604141871403,-6.282470837832321,GO:0009055,M11,2,0,GO Molecular Functions,21,electron transfer activity,,-6.756333912731186,5.363888608616688,7.242833319461327,15189,53,748,14,1.8716577540106951,0.4955182463075314,12858|13057|13058|17708|17709|17710|17711|17716|17717|17718|17719|17720|17721|67680,Cox5a|Cyba|Cybb|COX1|COX2|COX3|CYTB|ND1|ND2|ND3|ND4|ND4L|ND5|Sdhb,-4.231326147315064,0,11,0,0,-9.215480564428493,25.853617021276598,
1,1,-4.477576743933573,-4.854809090980664,mmu05020,M11,2,0,KEGG Pathway,24,Prion disease - Mus musculus (house mouse),,-5.9978093078206305,2.5582550844246077,5.699742773649509,15189,254,748,32,4.278074866310161,0.7399103519816443,11739|11740|12259|12260|12262|12858|12864|13057|13058|13653|15481|15511|16193|17705|17708|17709|17710|17711|17716|17717|17718|17719|17720|17721|17992|18708|19175|20304|22333|67680|68202|193740,Slc25a4|Slc25a5|C1qa|C1qb|C1qc|Cox5a|Cox6c|Cyba|Cybb|Egr1|Hspa8|Hspa1b|Il6|ATP6|COX1|COX2|COX3|CYTB|ND1|ND2|ND3|ND4|ND4L|ND5|Ndufa4|Pik3r1|Psmb6|Ccl5|Vdac1|Sdhb|Ndufa5|Hspa1a,-3.645806956706903,0,11,0,0,-9.215480564428493,25.853617021276598,
1,1,-3.600160109164427,-5.313398108088422,WP295,M11,2,0,WikiPathways,27,Electron transport chain,,-5.667178628797102,3.7522233201581026,6.0260775414058845,15189,92,748,17,2.272727272727273,0.5449174961057907,11739|11740|12858|12864|17705|17708|17709|17710|17711|17716|17717|17718|17719|17720|17721|67680|68202,Slc25a4|Slc25a5|Cox5a|Cox6c|ATP6|COX1|COX2|COX3|CYTB|ND1|ND2|ND3|ND4|ND4L|ND5|Sdhb|Ndufa5,-3.424177621731531,0,11,0,0,-9.215480564428493,25.853617021276598,
0,1,0.0,-5.3549369492647445,GO:0015988,M01,1,0,GO Biological Processes,19,"energy coupled proton transmembrane transport, against electrochemical gradient",19_GO:0051179 localization,-5.3549369492647445,25.853617021276598,9.93211128575012,15189,5,470,4,0.851063829787234,0.42371727159458106,17708|17711|17719|17721,COX1|CYTB|ND4|ND5,-3.166674731779138,0,11,0,0,-9.215480564428493,25.853617021276598,
0,1,0.0,-5.3549369492647445,GO:0015990,M01,1,0,GO Biological Processes,19,electron transport coupled proton transport,19_GO:0051179 localization,-5.3549369492647445,25.853617021276598,9.93211128575012,15189,5,470,4,0.851063829787234,0.42371727159458106,17708|17711|17719|17721,COX1|CYTB|ND4|ND5,-3.166674731779138,0,11,0,0,-9.215480564428493,25.853617021276598,
1,1,-3.131265450754411,-5.035205697687173,GO:0042773,M11,2,0,GO Biological Processes,19,ATP synthesis coupled electron transport,19_GO:0008152 metabolic process,-5.035205697687173,5.078389057750759,6.1113366777910185,15189,70,470,11,2.3404255319148937,0.6973581782471558,12858|17708|17709|17710|17711|17716|17717|17718|17719|17720|17721,Cox5a|COX1|COX2|COX3|CYTB|ND1|ND2|ND3|ND4|ND4L|ND5,-2.936286949576823,0,11,0,0,-9.215480564428493,25.853617021276598,
0,1,0.0,-4.939341258472453,GO:0008137,M01,1,0,GO Molecular Functions,21,NADH dehydrogenase (ubiquinone) activity,,-4.939341258472453,10.772340425531915,7.412894279904086,15189,18,470,6,1.2765957446808511,0.5178307407949334,17716|17717|17718|17719|17720|17721,ND1|ND2|ND3|ND4|ND4L|ND5,-2.874586822488698,0,11,0,0,-9.215480564428493,25.853617021276598,
1,1,-3.523473168437898,-4.4945432292735,GO:0022904,M11,2,0,GO Biological Processes,19,respiratory electron transport chain,19_GO:0008152 metabolic process,-4.893289490477201,3.4563659119353742,5.436794140767455,15189,94,748,16,2.1390374331550803,0.5290090905467587,12858|12864|17708|17709|17710|17711|17716|17717|17718|17719|17720|17721|20656|56857|67680|68202,Cox5a|Cox6c|COX1|COX2|COX3|CYTB|ND1|ND2|ND3|ND4|ND4L|ND5|Sod2|Slc37a2|Sdhb|Ndufa5,-2.799645489220066,0,11,0,0,-9.215480564428493,25.853617021276598,
0,1,0.0,-4.785986061385176,GO:0050136,M01,1,0,GO Molecular Functions,21,NADH dehydrogenase (quinone) activity,,-4.785986061385176,10.205375139977605,7.17439976452295,15189,19,470,6,1.2765957446808511,0.5178307407949334,17716|17717|17718|17719|17720|17721,ND1|ND2|ND3|ND4|ND4L|ND5,-2.754336749559402,0,11,0,0,-9.215480564428493,25.853617021276598,
0,1,0.0,-4.5078472340443705,GO:0003954,M01,1,0,GO Molecular Functions,21,NADH dehydrogenase activity,,-4.5078472340443705,9.233434650455928,6.746625457533576,15189,21,470,6,1.2765957446808511,0.5178307407949334,17716|17717|17718|17719|17720|17721,ND1|ND2|ND3|ND4|ND4L|ND5,-2.5616674870054608,0,11,0,0,-9.215480564428493,25.853617021276598,
1,1,-2.020981780859314,-4.4135771468386,mmu00190,M11,2,0,KEGG Pathway,24,Oxidative phosphorylation - Mus musculus (house mouse),,-4.4135771468386,3.562506282459373,5.18185848329147,15189,127,470,14,2.978723404255319,0.7841509126715089,12858|17705|17708|17709|17710|17711|17716|17717|17718|17719|17720|17721|17992|27060,Cox5a|ATP6|COX1|COX2|COX3|CYTB|ND1|ND2|ND3|ND4|ND4L|ND5|Ndufa4|Tcirg1,-2.4875161373262973,0,11,0,0,-9.215480564428493,25.853617021276598,
0,1,0.0,-4.380980579683242,GO:0003955,M01,1,0,GO Molecular Functions,21,NAD(P)H dehydrogenase (quinone) activity,,-4.380980579683242,8.813733075435204,6.553603141573296,15189,22,470,6,1.2765957446808511,0.5178307407949334,17716|17717|17718|17719|17720|17721,ND1|ND2|ND3|ND4|ND4L|ND5,-2.462661209777153,0,11,0,0,-9.215480564428493,25.853617021276598,
1,1,-3.138006272827942,-4.016433607936534,GO:0022900,M11,2,0,GO Biological Processes,19,electron transport chain,19_GO:0008152 metabolic process,-4.278644107604417,3.0942704354469064,4.900852239280033,15189,105,748,16,2.1390374331550803,0.5290090905467587,12858|12864|17708|17709|17710|17711|17716|17717|17718|17719|17720|17721|20656|56857|67680|68202,Cox5a|Cox6c|COX1|COX2|COX3|CYTB|ND1|ND2|ND3|ND4|ND4L|ND5|Sod2|Slc37a2|Sdhb|Ndufa5,-2.338290582176446,0,11,0,0,-9.215480564428493,25.853617021276598,
1,1,-2.8996473817505315,-4.116231416851597,GO:0019646,M11,2,0,GO Biological Processes,19,aerobic electron transport chain,19_GO:0008152 metabolic process,-4.116231416851597,4.929715109989181,5.4041535355059125,15189,59,470,9,1.9148936170212767,0.6321569696961026,12858|17708|17710|17711|17716|17717|17718|17719|17721,Cox5a|COX1|COX3|CYTB|ND1|ND2|ND3|ND4|ND5,-2.241669948967666,0,11,0,0,-9.215480564428493,25.853617021276598,
1,1,-2.9806995445470865,-3.821112126908322,GO:0006119,M11,2,0,GO Biological Processes,19,oxidative phosphorylation,19_GO:0008152 metabolic process,-4.029903836847819,2.953621779290229,4.680077225228472,15189,110,748,16,2.1390374331550803,0.5290090905467587,12858|12864|17705|17708|17709|17710|17711|17716|17717|17718|17719|17720|17721|67680|68202|103172,Cox5a|Cox6c|ATP6|COX1|COX2|COX3|CYTB|ND1|ND2|ND3|ND4|ND4L|ND5|Sdhb|Ndufa5|Chchd10,-2.142671615026193,0,11,0,0,-9.215480564428493,25.853617021276598,
1,1,-2.950433871086886,-3.1889050313050444,GO:0046034,M11,2,0,GO Biological Processes,19,ATP metabolic process,19_GO:0008152 metabolic process,-3.982193642616427,2.927012574071398,4.637422102494891,15189,111,748,16,2.1390374331550803,0.5290090905467587,11637|11674|15481|16889|17705|17716|17717|17718|17719|17720|17721|67680|68202|80752|227731|269523,Ak2|Aldoa|Hspa8|Lipa|ATP6|ND1|ND2|ND3|ND4|ND4L|ND5|Sdhb|Ndufa5|Fam20c|Slc25a25|Vcp,-2.1020463166108825,0,11,0,0,-9.215480564428493,25.853617021276598,
1,1,-3.3788284005230143,-2.499842787791975,GO:0009205,M11,2,0,GO Biological Processes,19,purine ribonucleoside triphosphate metabolic process,19_GO:0008152 metabolic process,-3.9546891920831873,2.707486631016043,4.535244440007473,15189,135,748,18,2.406417112299465,0.5603318200360313,11637|11674|15481|16889|17705|17716|17717|17718|17719|17720|17721|66725|67680|68202|80752|104215|227731|269523,Ak2|Aldoa|Hspa8|Lipa|ATP6|ND1|ND2|ND3|ND4|ND4L|ND5|Lrrk2|Sdhb|Ndufa5|Fam20c|Rhoq|Slc25a25|Vcp,-2.0856426488705595,0,11,0,0,-9.215480564428493,25.853617021276598,
0,1,0.0,-3.905425987022374,R-MMU-611105,M01,1,0,Reactome Gene Sets,6,Respiratory electron transport,,-3.905425987022374,3.8639916743755776,4.92357329949132,15189,92,470,11,2.3404255319148937,0.6973581782471558,12858|17708|17709|17710|17711|17716|17717|17718|17719|17721|17992,Cox5a|COX1|COX2|COX3|CYTB|ND1|ND2|ND3|ND4|ND5|Ndufa4,-2.1070290134006826,0,11,0,0,-9.215480564428493,25.853617021276598,
1,1,-2.38950781424883,-3.4184336524915597,GO:0045333,M11,2,0,GO Biological Processes,19,cellular respiration,19_GO:0008152 metabolic process,-3.8063352440899982,2.4228928658240156,4.321129209302504,15189,176,748,21,2.807486631016043,0.6039826399015957,12858|12864|15926|17705|17708|17709|17710|17711|17716|17717|17718|17719|17720|17721|18124|20656|56857|67680|68202|103172|227731,Cox5a|Cox6c|Idh1|ATP6|COX1|COX2|COX3|CYTB|ND1|ND2|ND3|ND4|ND4L|ND5|Nr4a3|Sod2|Slc37a2|Sdhb|Ndufa5|Chchd10|Slc25a25,-1.9715235587023896,0,11,0,0,-9.215480564428493,25.853617021276598,
1,1,-3.2357143592818027,-2.378931137812901,GO:0009199,M11,2,0,GO Biological Processes,19,ribonucleoside triphosphate metabolic process,19_GO:0008152 metabolic process,-3.751039637853809,2.6107906799083267,4.3576441662446355,15189,140,748,18,2.406417112299465,0.5603318200360313,11637|11674|15481|16889|17705|17716|17717|17718|17719|17720|17721|66725|67680|68202|80752|104215|227731|269523,Ak2|Aldoa|Hspa8|Lipa|ATP6|ND1|ND2|ND3|ND4|ND4L|ND5|Lrrk2|Sdhb|Ndufa5|Fam20c|Rhoq|Slc25a25|Vcp,-1.9299370944492176,0,11,0,0,-9.215480564428493,25.853617021276598,
1,1,-3.207969173457428,-2.355542261541512,GO:0009144,M11,2,0,GO Biological Processes,19,purine nucleoside triphosphate metabolic process,19_GO:0008152 metabolic process,-3.71168986328204,2.5922744339515305,4.3230528633257945,15189,141,748,18,2.406417112299465,0.5603318200360313,11637|11674|15481|16889|17705|17716|17717|17718|17719|17720|17721|66725|67680|68202|80752|104215|227731|269523,Ak2|Aldoa|Hspa8|Lipa|ATP6|ND1|ND2|ND3|ND4|ND4L|ND5|Lrrk2|Sdhb|Ndufa5|Fam20c|Rhoq|Slc25a25|Vcp,-1.9002926283848265,0,11,0,0,-9.215480564428493,25.853617021276598,
1,0,-3.6403232412071445,0.0,GO:0009150,M10,1,0,GO Biological Processes,19,purine ribonucleotide metabolic process,19_GO:0008152 metabolic process,-3.6403232412071445,2.5090505998956703,4.249947951460373,15189,270,426,19,4.460093896713615,1.0001372583076131,11674|14081|14544|16889|17716|17717|17718|18573|22333|23972|55951|66725|67680|68202|80752|104215|208715|227731|269523,Aldoa|Acsl1|Gda|Lipa|ND1|ND2|ND3|Pde1a|Vdac1|Papss2|Mpc1|Lrrk2|Sdhb|Ndufa5|Fam20c|Rhoq|Hmgcs1|Slc25a25|Vcp,-1.920951918711038,0,11,0,0,-9.215480564428493,25.853617021276598,
0,1,0.0,-3.6377158715308746,R-MMU-163200,M01,1,0,Reactome Gene Sets,6,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",,-3.6377158715308746,3.3722109158186866,4.562974431884688,15189,115,470,12,2.5531914893617023,0.727573001608658,12858|17705|17708|17709|17710|17711|17716|17717|17718|17719|17721|17992,Cox5a|ATP6|COX1|COX2|COX3|CYTB|ND1|ND2|ND3|ND4|ND5|Ndufa4,-1.9208225798758392,0,11,0,0,-9.215480564428493,25.853617021276598,
1,1,-2.5395165327095737,-3.629517249541174,GO:0042775,M11,2,0,GO Biological Processes,19,mitochondrial ATP synthesis coupled electron transport,19_GO:0008152 metabolic process,-3.629517249541174,4.277252816020025,4.839875783445608,15189,68,470,9,1.9148936170212767,0.6321569696961026,12858|17708|17710|17711|17716|17717|17718|17719|17721,Cox5a|COX1|COX3|CYTB|ND1|ND2|ND3|ND4|ND5,-1.920276922114664,0,11,0,0,-9.215480564428493,25.853617021276598,
1,1,-2.7998125691139206,-2.44957924805994,GO:0009141,M11,2,0,GO Biological Processes,19,nucleoside triphosphate metabolic process,19_GO:0008152 metabolic process,-3.579354339280412,2.4574321332470452,4.177651828099343,15189,157,748,19,2.5401069518716577,0.5752917788645774,11637|11674|15481|16889|17705|17716|17717|17718|17719|17720|17721|57319|66725|67680|68202|80752|104215|227731|269523,Ak2|Aldoa|Hspa8|Lipa|ATP6|ND1|ND2|ND3|ND4|ND4L|ND5|Smpdl3a|Lrrk2|Sdhb|Ndufa5|Fam20c|Rhoq|Slc25a25|Vcp,-1.800197642306979,0,11,0,0,-9.215480564428493,25.853617021276598,
0,1,0.0,-3.4105766447931463,GO:0016655,M01,1,0,GO Molecular Functions,21,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",,-3.4105766447931463,6.059441489361703,5.119540844525698,15189,32,470,6,1.2765957446808511,0.5178307407949334,17716|17717|17718|17719|17720|17721,ND1|ND2|ND3|ND4|ND4L|ND5,-1.7712531150291564,0,11,0,0,-9.215480564428493,25.853617021276598,
1,0,-3.101462669792162,0.0,GO:0006163,M10,1,0,GO Biological Processes,19,purine nucleotide metabolic process,19_GO:0008152 metabolic process,-3.32903365208179,1.8780254087972552,3.7599905099725373,15189,346,748,32,4.278074866310161,0.7399103519816443,11637|11674|11872|14081|14544|14571|15481|15926|16832|16889|17705|17716|17717|17718|17719|17720|17721|18573|22333|23972|55951|59027|66725|67680|68202|68603|70789|80752|104215|208715|227731|269523,Ak2|Aldoa|Art2b|Acsl1|Gda|Gpd2|Hspa8|Idh1|Ldhb|Lipa|ATP6|ND1|ND2|ND3|ND4|ND4L|ND5|Pde1a|Vdac1|Papss2|Mpc1|Nampt|Lrrk2|Sdhb|Ndufa5|Pmvk|Kynu|Fam20c|Rhoq|Hmgcs1|Slc25a25|Vcp,-1.6291736997255348,0,11,0,0,-9.215480564428493,25.853617021276598,
1,1,-2.1301400870214384,-3.2725472950810826,GO:0009060,M11,2,0,GO Biological Processes,19,aerobic respiration,19_GO:0008152 metabolic process,-3.2725472950810826,2.917508865248227,4.1312606943948715,15189,144,470,13,2.765957446808511,0.7564548109624847,12858|15926|17705|17708|17709|17710|17711|17716|17717|17718|17719|17720|17721,Cox5a|Idh1|ATP6|COX1|COX2|COX3|CYTB|ND1|ND2|ND3|ND4|ND4L|ND5,-1.6798683120400149,0,11,0,0,-9.215480564428493,25.853617021276598,
1,0,-3.271490209349011,0.0,GO:0009259,M10,1,0,GO Biological Processes,19,ribonucleotide metabolic process,19_GO:0008152 metabolic process,-3.271490209349011,2.344095716165505,3.9188060333685395,15189,289,426,19,4.460093896713615,1.0001372583076131,11674|14081|14544|16889|17716|17717|17718|18573|22333|23972|55951|66725|67680|68202|80752|104215|208715|227731|269523,Aldoa|Acsl1|Gda|Lipa|ND1|ND2|ND3|Pde1a|Vdac1|Papss2|Mpc1|Lrrk2|Sdhb|Ndufa5|Fam20c|Rhoq|Hmgcs1|Slc25a25|Vcp,-1.6795356543022757,0,11,0,0,-9.215480564428493,25.853617021276598,
1,1,-2.6254993337480634,-2.476098497394627,mmu05010,M11,2,0,KEGG Pathway,24,Alzheimer disease - Mus musculus (house mouse),,-3.1794371481683705,1.8407841117389527,3.6376079955823015,15189,353,748,32,4.278074866310161,0.7399103519816443,11739|11740|11816|11938|12858|12864|13058|14362|16193|16956|16974|17705|17708|17709|17710|17711|17716|17717|17718|17719|17720|17721|17992|18033|18708|19175|20168|22333|67680|68202|78943|384783,Slc25a4|Slc25a5|Apoe|Atp2a2|Cox5a|Cox6c|Cybb|Fzd1|Il6|Lpl|Lrp6|ATP6|COX1|COX2|COX3|CYTB|ND1|ND2|ND3|ND4|ND4L|ND5|Ndufa4|Nfkb1|Pik3r1|Psmb6|Rtn3|Vdac1|Sdhb|Ndufa5|Ern1|Irs2,-1.5229318934757152,0,11,0,0,-9.215480564428493,25.853617021276598,
